date,O3_sc,NO2_sc,CO_sc,SO2_sc,SZA_sc,T_sc,RH_sc,WS_sc,WD_sc,HONO_sc
2016-06-04 12:00,0.232329068,0.170263789,0.279670059,0.168285284,0.02708999,0.599628713,0.478193762,0.028205241,0.425731875,0.089320715
2016-06-04 13:00,0.196755206,0.236471692,0.333502546,0.203678617,0.106781299,0.58649615,0.507463248,0.025874956,0.999891903,0.104015045
2016-06-04 14:00,0.218693778,0.32144719,0.350592224,0.146915724,0.206550209,0.640195269,0.392606396,0.046715617,0.119841307,0.101867082
2016-06-04 15:00,0.244417669,0.332186425,0.353155676,0.138902139,0.311616584,0.685643564,0.364899204,0.052959022,0.953089694,0.054369188
2016-06-04 16:00,0.263832695,0.228651861,0.338629449,0.154929309,0.417195115,0.654359186,0.439512865,0.02981006,0.722263037,0.055111872
2016-06-04 17:00,0.230090439,0.365446773,0.383062613,0.604357864,0.520790001,0.636826183,0.509514936,0.07171122,0.026835217,0.113517158
2016-06-04 18:00,0.250767237,0.307788552,0.360846031,0.600351071,0.620282846,0.593578108,0.545504169,0.065138058,0.605051599,0.1168839
2016-06-04 19:00,0.243644324,0.269627776,0.368536386,0.39333346,0.713212769,0.561056106,0.547932313,0.064566479,0.996023619,0.14956149
2016-06-04 20:00,0.174531718,0.32332395,0.423223357,0.371296102,0.796309149,0.499312431,0.603911382,0.051574042,0.832295665,0.295939308
2016-06-04 21:00,0.10712861,0.410280471,0.483037231,0.375970693,0.865145445,0.485561056,0.61343573,0.083186774,0.054136423,0.299018399
2016-06-04 22:00,0.093452618,0.372015431,0.475346876,0.333899372,0.914182909,0.440387789,0.660906884,0.028556982,0.464116385,0.333743873
2016-06-04 23:00,0.096830913,0.313940152,0.463384101,0.284482265,0.937817905,0.375206271,0.719445856,0.005056279,0.715322118,0.551830946
2016-06-05 0:00,0.017094991,0.520592222,0.527470395,0.281143271,0.932656832,0.334845985,0.783537561,0.012223004,0.685970842,0.842948417
2016-06-05 1:00,0.009158031,0.479720571,0.525761427,0.277136479,0.899486223,0.323432343,0.817983323,0.012574745,0.30170456,1
2016-06-05 2:00,0.008466091,0.466270462,0.566776655,0.295834844,0.842777108,0.34770352,0.804995577,0.009804784,0.077604621,0.913767529
2016-06-05 3:00,0.025194761,0.365655302,0.566776655,0.307187422,0.76831691,0.357742024,0.80448736,0.028205241,0.100348272,0.867792864
2016-06-05 4:00,0.031015198,0.2886039,0.521489007,0.24975673,0.681303705,0.3125,0.860146442,0.010046606,0.758202071,0.743899152
2016-06-05 5:00,0.047540356,0.190699614,0.512944168,0.262444907,0.58572863,0.288916392,0.892521693,0.019037988,0.992444947,0.65137303
2016-06-05 6:00,0.051040759,0.205088103,0.536015234,0.345251951,0.48452604,0.394389439,0.762305419,0.024182202,0.992257694,0.543939
2016-06-05 7:00,0.152796658,0.120529663,0.467656521,0.361279121,0.379971443,0.513888889,0.607920643,0.078482237,0.526329507,0.275647816
2016-06-05 8:00,0.190568447,0.119799812,0.415533002,0.259773712,0.27419659,0.563943894,0.55124513,0.147665318,0.99272529,0.234333578
2016-06-05 9:00,0.245353823,0.096965906,0.348883256,0.222376982,0.170133185,0.66989824,0.448510174,0.086770137,0.974351372,0.090314874
2016-06-05 10:00,0.314425728,0.068188927,0.295905254,0.164278491,0.074526035,0.723459846,0.366932068,0.117525501,0.967478109,0.068789972
2016-06-05 11:00,0.385207131,0.030862267,0.249763122,0.102173208,0.010435757,0.781078108,0.296534719,0.140344706,0.739577316,0.156013106
2016-06-05 12:00,0.407715536,0.027213012,0.22754654,0.101505409,0.026519377,0.831133113,0.25290342,0.169912944,0.802411643,0.133345298
2016-06-05 13:00,0.423752265,0.022104056,0.232673444,0.099502013,0.106548381,0.866474147,0.253788093,0.128891136,0.277253087,0.269443229
2016-06-05 14:00,0.433765046,0.013450109,0.235236896,0.102173208,0.20644576,0.889026403,0.22387863,0.154458319,0.574346349,0.229989824
2016-06-05 15:00,0.457250307,0.026066104,0.240363799,0.110854592,0.311546159,0.904221672,0.239670977,0.086528315,0.158579498,0.245616438
2016-06-05 16:00,0.431729928,0.015326869,0.224983089,0.100169812,0.417111823,0.886826183,0.232781825,0.125725466,0.825263373,0.284698492
2016-06-05 17:00,0.404947775,0.024502137,0.23181896,0.112857988,0.520663625,0.876168867,0.260300789,0.156392895,0.207307192,0.266120317
2016-06-05 18:00,0.375560672,0.051506621,0.284796963,0.233729561,0.620088552,0.805349285,0.361115817,0.063928948,0.280574773,0.209432384
2016-06-05 19:00,0.336608513,0.246481076,0.402715743,0.470798115,0.712926577,0.73590484,0.4646978,0.035987513,0.02845246,0.097206179
2016-06-05 20:00,0.243644324,0.292461683,0.400152291,0.417374215,0.795906954,0.689837734,0.484555876,0.046891488,0.196149429,0.104990178
2016-06-05 21:00,0.221502241,0.244812845,0.39758884,0.317204404,0.864606055,0.65910341,0.477327912,0.0293484,0.986189329,0.126726544
2016-06-05 22:00,0.167693721,0.368053383,0.454839262,0.333899372,0.913496705,0.641364137,0.486080524,0.048144566,0.839614323,0.184301052
2016-06-05 23:00,0.196429587,0.335105828,0.406988163,0.259105913,0.936998806,0.627612761,0.458730965,0.065247977,0.436494276,0.162745908
2016-06-06 0:00,0.240835861,0.149619435,0.291632834,0.160939497,0.931745656,0.635519802,0.398949687,0.072920331,0.498882747,0.136934431
2016-06-06 1:00,0.260413696,0.039099155,0.23609138,0.137566541,0.898535332,0.575907591,0.403749506,0.05467376,0.243017078,0.101723329
2016-06-06 2:00,0.286829528,0.012198937,0.176277506,0.117532579,0.84182912,0.587389989,0.339130762,0.116316391,0.302044334,0.074076448
2016-06-06 3:00,0.250767237,0.017307893,0.194221668,0.112857988,0.767396036,0.521383388,0.425828675,0.044077559,0.815399073,0.08663906
2016-06-06 4:00,0.218164647,0.049734126,0.242927251,0.109518994,0.680418927,0.442244224,0.506635044,0.031854555,0.570568121,0.094326894
2016-06-06 5:00,0.216251636,0.064539673,0.244636219,0.10618,0.584879484,0.441762926,0.517138178,0.028073338,3.17E-06,0.072850625
2016-06-06 6:00,0.160611511,0.141695339,0.270270736,0.101505409,0.483706374,0.420448295,0.595798746,0.010486282,0.991226603,0.087332644
2016-06-06 7:00,0.181206905,0.16911688,0.252326574,0.139569938,0.379170514,0.529084158,0.487285185,0.057311819,0.899783608,0.113152071
2016-06-06 8:00,0.247063322,0.08998019,0.187385796,0.10083761,0.273397511,0.584639714,0.398008546,0.152128034,0.9416213,0.111056706
2016-06-06 9:00,0.277956413,0.039099155,0.167732666,0.129552956,0.169308164,0.61090484,0.37555292,0.184070524,0.356622821,0.11604185
2016-06-06 10:00,0.277077242,0.045980607,0.194563461,0.141172655,0.073633729,0.67429868,0.353210232,0.112535174,0.046799696,0.129324165
2016-06-06 11:00,0.337788882,0.064122615,0.177131989,0.203678617,0.009528505,0.721672167,0.344645849,0.117547485,0.742627191,0.128728678
2016-06-06 12:00,0.339864702,0.035032843,0.158333343,0.160939497,0.026000074,0.749724972,0.312477648,0.296363876,0.168686948,0.180584993
2016-06-06 13:00,0.350650827,0.024919195,0.108773276,0.149586919,0.106349405,0.745530803,0.354339601,0.267521104,0.010289021,0.219835093
2016-06-06 14:00,0.348941328,0.017829215,0.12928089,0.205014215,0.206367108,0.717134213,0.393848702,0.205724587,0.22843044,0.191492731
2016-06-06 15:00,0.321141617,0.021582734,0.12928089,0.311862014,0.311498914,0.733910891,0.424153444,0.141729687,0.101295791,0.185474627
2016-06-06 16:00,0.269042597,0.040558857,0.140389181,0.362614718,0.417051997,0.688118812,0.468669415,0.166285614,0.571447278,0.210770639
2016-06-06 17:00,0.225694584,0.040558857,0.152351956,0.402014844,0.520562843,0.624037404,0.544638319,0.1347828,0.983679469,0.169096367
2016-06-06 18:00,0.212995447,0.053279116,0.172005086,0.442082769,0.619923403,0.58979648,0.583055697,0.095563665,0.001163809,0.110171339
2016-06-06 19:00,0.214908458,0.044520905,0.203620991,0.455438744,0.712674347,0.575838834,0.602330265,0.156898523,0.054191024,0.074739741
2016-06-06 20:00,0.216251636,0.036284016,0.213874798,0.422716605,0.795544669,0.562912541,0.606170121,0.223069821,0.260020735,0.076460046
2016-06-06 21:00,0.204814273,0.045250756,0.230964476,0.41470302,0.864113296,0.547923542,0.618404954,0.146148435,0.92749696,0.07694247
2016-06-06 22:00,0.192522161,0.064539673,0.242927251,0.417374215,0.912863728,0.541666667,0.627534022,0.177695216,0.297500453,0.095539531
2016-06-06 23:00,0.173351349,0.079449484,0.259162445,0.440079373,0.936237903,0.535066007,0.640898225,0.142631024,0.549688879,0.063714962
2016-06-07 0:00,0.158210072,0.087165051,0.281379027,0.456106542,0.930894587,0.532246975,0.650629623,0.051156349,0.825825136,0.116688247
2016-06-07 1:00,0.139079963,0.081430508,0.280524543,0.452767549,0.897643201,0.506806931,0.702298266,0.011101829,0.915473381,0.269939374
2016-06-07 2:00,0.117711224,0.08810343,0.288214898,0.529564404,0.840936388,0.484804731,0.729196077,0.007628385,0.20320854,0.353538649
2016-06-07 3:00,0.116001725,0.099468251,0.312994932,0.521550819,0.766526122,0.485836084,0.724923297,0.011673408,0.110271198,0.310150691
2016-06-07 4:00,0.118362462,0.088311959,0.313849416,0.522886417,0.679580954,0.4925055,0.721911646,0.022027788,0.781061495,0.20689357
2016-06-07 5:00,0.114862059,0.105515587,0.300177673,0.480815096,0.584073609,0.492367987,0.709356824,0.049507562,0.873794495,0.169295321
2016-06-07 6:00,0.087347264,0.173704515,0.340338417,0.536242392,0.48292733,0.497318482,0.713911947,0.045132782,0.296215495,0.210217254
2016-06-07 7:00,0.090603452,0.176102596,0.354864644,0.602354467,0.378408698,0.516570407,0.701150074,0.078482237,0.030562072,0.151425226
2016-06-07 8:00,0.035940183,0.307162965,0.396734356,0.669134342,0.272637646,0.544141914,0.695126772,0.04023039,0.657347253,0.212415608
2016-06-07 9:00,0.049066694,0.294338442,0.347601531,0.617379939,0.168525089,0.514988999,0.723455117,0.062346113,0.833305886,0.251235142
2016-06-07 10:00,0.069641737,0.361901783,0.443730971,0.359943523,0.072790763,0.571782178,0.652304854,0.091078966,0.818946432,0.252704485
2016-06-07 11:00,0.065978525,0.296840788,0.359137063,0.450764152,0.00868158,0.646658416,0.589700152,0.084044143,0.920772933,0.203834433
2016-06-07 12:00,0.142214044,0.25909707,0.246345187,0.316536605,0.025532214,0.693069307,0.520469818,0.087517587,0.007986923,0.122357173
2016-06-07 13:00,0.182183761,0.290063601,0.201912023,0.240407548,0.106184593,0.693275578,0.513844185,0.053904326,0.922881019,0.083456451
2016-06-07 14:00,0.224107192,0.285371703,0.233527928,0.285817863,0.206314663,0.698844884,0.534455173,0.062148259,0.480992538,0.236464377
2016-06-07 15:00,0.283736148,0.30539047,0.336920482,0.450096354,0.311475392,0.683649615,0.540177311,0.054827647,0.107226289,0.250344841
2016-06-07 16:00,0.3708799,0.267751017,0.313849416,0.365953712,0.417016274,0.716584158,0.502494024,0.080394829,0.482123901,0.184787258
2016-06-07 17:00,0.447563146,0.161609843,0.256598994,0.30852302,0.520488356,0.698913642,0.529147138,0.064192754,0.758898919,0.220558417
2016-06-07 18:00,0.374868731,0.209988531,0.263434865,0.279139875,0.61978815,0.669141914,0.498258889,0.076833451,0.630625379,0.293802153
2016-06-07 19:00,0.265460789,0.315816912,0.281379027,0.217702391,0.712456852,0.60739824,0.564364636,0.078020577,0.807121643,0.284048095
2016-06-07 20:00,0.196429587,0.344802419,0.316412868,0.154929309,0.795223055,0.520145764,0.639486513,0.040340309,0.480466066,0.397374905
2016-06-07 21:00,0.125119053,0.386612449,0.332648062,0.128885158,0.863667864,0.468921892,0.696858471,0.039504924,0.685042212,0.444329524
2016-06-07 22:00,0.100168507,0.375873215,0.317267352,0.154929309,0.91228455,0.457783278,0.708208632,0.052893071,0.961847254,0.407340323
2016-06-07 23:00,0.069194011,0.434469815,0.33008461,0.164278491,0.935535583,0.436056106,0.727182035,0.028095322,0.856860695,0.467228419
2016-06-08 0:00,0.026090212,0.49504744,0.362554999,0.199004026,0.930103804,0.404152915,0.787189188,0.018510376,0.31351496,0.5600247
2016-06-08 1:00,0.014367933,0.46668752,0.39758884,0.235732957,0.896809824,0.410134764,0.798426412,0.060895181,0.724681888,0.477848957
2016-06-08 2:00,0.023485261,0.388697738,0.395025388,0.230390567,0.840098758,0.398789879,0.8225008,0.053904326,0.244580154,0.387513507
2016-06-08 3:00,0.06019879,0.241893442,0.348883256,0.207017611,0.765706899,0.388545104,0.844335272,0.052211572,0.547214276,0.285451366
2016-06-08 4:00,0.093249106,0.141695339,0.307868028,0.209021007,0.678789422,0.381531903,0.848099836,0.044407316,0.828153989,0.215411788
2016-06-08 5:00,0.07175826,0.173391721,0.338629449,0.147583523,0.583310561,0.377819032,0.850170346,0.0293484,0.700793533,0.214902264
2016-06-08 6:00,0.050511628,0.251485768,0.362554999,0.19700063,0.482188394,0.399339934,0.818359779,0.053596553,0.968509692,0.214694388
2016-06-08 7:00,0.089667298,0.214993223,0.353155676,0.173627674,0.377685422,0.433030803,0.770154535,0.060389553,0.03049039,0.115273656
2016-06-08 8:00,0.109692859,0.206964863,0.339483933,0.18097346,0.271916377,0.476622662,0.698910159,0.066830812,0.387534013,0.084863523
2016-06-08 9:00,0.100209209,0.28224377,0.336920482,0.155597107,0.167783344,0.563256325,0.611158168,0.090705241,0.522055463,0.147703682
2016-06-08 10:00,0.122351293,0.304139297,0.345465321,0.116196982,0.071996698,0.634488449,0.54230429,0.075228632,0.216512823,0.153180343
2016-06-08 11:00,0.155238799,0.324575123,0.295905254,0.082807044,0.00789511,0.683718372,0.498522409,0.083142807,0.516691088,0.231854376
2016-06-08 12:00,0.201680192,0.272442915,0.246345187,0.073457862,0.025115931,0.695338284,0.487473413,0.090331516,0.96351915,0.106301497
2016-06-08 13:00,0.248162286,0.232718173,0.163460247,0.060101887,0.106054192,0.736867437,0.459352118,0.095805487,0.126635534,0.171249339
2016-06-08 14:00,0.30514559,0.190282557,0.219856185,0.068115472,0.206288852,0.757013201,0.429555593,0.106599543,0.948782191,0.204985046
2016-06-08 15:00,0.35276735,0.118965697,0.166023699,0.072122264,0.311476147,0.761207371,0.393321663,0.109061731,0.795912595,0.091019017
2016-06-08 16:00,0.294522274,0.142946512,0.110482244,0.052088302,0.417005295,0.751443894,0.404784761,0.097718079,0.003440062,0.058004901
2016-06-08 17:00,0.243440812,0.191429465,0.103646373,0.069451069,0.520440871,0.71280253,0.475050351,0.121262751,0.030490579,0.053242619
2016-06-08 18:00,0.185846974,0.245334167,0.125862954,0.078800252,0.619683536,0.676773927,0.493609652,0.089034471,0.994777137,0.159621085
2016-06-08 19:00,0.103791017,0.346679178,0.248054154,0.133559749,0.712274855,0.614892739,0.579667589,0.079471509,0.231370281,0.189763481
2016-06-08 20:00,0.05433765,0.442289647,0.377935709,0.246417737,0.794942859,0.544210671,0.667325465,0.049947239,0.948466533,0.270289027
2016-06-08 21:00,0.032114162,0.467313106,0.439458551,0.280475473,0.863270438,0.505638064,0.714006061,0.039570876,0.001243124,0.378191538
2016-06-08 22:00,0.026985664,0.44708581,0.470219972,0.255766919,0.911759716,0.470778328,0.744649613,0.044583187,0.08729837,0.457867622
2016-06-08 23:00,0.01534479,0.450109478,0.49158207,0.194329435,0.934892202,0.422029703,0.792252527,0.02244548,0.003350629,0.444878235
2016-06-09 0:00,0.019537133,0.419872797,0.472783424,0.172292076,0.929373459,0.387926292,0.811583564,0.025413296,0.49821169,0.416215517
2016-06-09 1:00,0.019618537,0.404754457,0.473637908,0.181641258,0.896035171,0.365786579,0.838311969,0.005100246,0.007172826,0.434302632
2016-06-09 2:00,0.012088601,0.402043582,0.484746199,0.168953082,0.839316056,0.348666117,0.869369624,0.002616075,0.029111699,0.361062165
2016-06-09 3:00,0.014001612,0.392555521,0.518925556,0.160271699,0.764938077,0.344746975,0.848476293,0.007496483,0.411640682,0.422030809
2016-06-09 4:00,0.007774151,0.381607757,0.53088833,0.130888554,0.678043946,0.336771177,0.85506428,0.013058389,0.044541602,0.422303966
2016-06-09 5:00,0.009076626,0.348868731,0.53516075,0.14357673,0.582589877,0.322951045,0.890827639,0.002967816,0.198167047,0.473087311
2016-06-09 6:00,0.014693552,0.324366594,0.583866333,0.190322642,0.481489035,0.396245875,0.810190675,0.000439676,0.991446113,0.54826841
2016-06-09 7:00,0.042289752,0.328954228,0.571049074,0.248421133,0.377000099,0.507975797,0.685113031,0.031063138,0.325724949,0.303004642
2016-06-09 8:00,0.045098214,0.399541237,0.61377327,0.241075347,0.271233079,0.585671067,0.616955597,0.048034646,1,0.275333407
2016-06-09 9:00,0.06744381,0.436972161,0.538578686,0.228387171,0.167082311,0.657040704,0.554350895,0.053024974,0.34262795,0.299853474
2016-06-09 10:00,0.138062404,0.376290272,0.389044,0.158268302,0.071251082,0.709777228,0.515820581,0.098619416,0.007185323,0.23188381
2016-06-09 11:00,0.208151867,0.318006464,0.341192901,0.128217359,0.007169204,0.772139714,0.445442054,0.079647379,0.042157039,0.169295216
2016-06-09 12:00,0.270385774,0.218016891,0.269416252,0.091488428,0.024751369,0.830376788,0.373218891,0.094860183,0.971475261,0.16792608
2016-06-09 13:00,0.360745013,0.126055677,0.072884952,0.085478239,0.105958469,0.860492299,0.30688727,0.074525149,0.10957804,0.058817617
2016-06-09 14:00,0.375316457,0.177875091,0.152351956,0.12754956,0.206290121,0.878025302,0.286012762,0.085648962,0.947467839,0.116319683
2016-06-09 15:00,0.417402697,0.186216244,0.190803732,0.124210566,0.311501743,0.875206271,0.324787773,0.077207175,0.989907807,0.098609866
2016-06-09 16:00,0.442963779,0.222500261,0.242072767,0.281143271,0.417019706,0.863448845,0.365087432,0.08989184,0.747822999,0.136164085
2016-06-09 17:00,0.402261419,0.168908352,0.175423022,0.331228177,0.520421088,0.822263476,0.439795208,0.127088463,0.022619454,0.094305036
2016-06-09 18:00,0.290696252,0.203941195,0.20789341,0.298506039,0.619610301,0.778465347,0.488019275,0.098091804,0.738874432,0.116892221
2016-06-09 19:00,0.211245246,0.271504536,0.29077835,0.275800881,0.712129105,0.710877338,0.556459051,0.046737601,0.718310934,0.160064313
2016-06-09 20:00,0.153122277,0.324470858,0.402715743,0.272461888,0.794704806,0.626650165,0.624145915,0.024841716,0.233272545,0.182360979
2016-06-09 21:00,0.102895565,0.400062559,0.351446708,0.257770315,0.862921673,0.590209021,0.626743464,0.033327471,0.216086203,0.280105909
2016-06-09 22:00,0.024462118,0.643207173,0.445439939,0.231058366,0.911289749,0.568206821,0.624070623,0.030183785,0.455345717,0.34482854
2016-06-09 23:00,0.085759872,0.407048274,0.402715743,0.209688806,0.934308093,0.532659516,0.674722834,0.011563489,0.00229074,0.284120195
2016-06-10 0:00,0.065530799,0.381816286,0.446294423,0.219705787,0.92870368,0.491611661,0.734711164,0.001341013,0.628207919,0.465865689
2016-06-10 1:00,0.010989637,0.583046606,0.595829108,0.309190819,0.895319186,0.457645764,0.773956745,0.006661097,0.352374232,0.813564175
2016-06-10 2:00,0.010134888,0.583567928,0.662478853,0.302512831,0.838588078,0.459914741,0.760968999,0.015520577,0.044746538,0.794523732
2016-06-10 3:00,0.011396661,0.561672401,0.601810495,0.398008052,0.76421934,0.507563256,0.714909556,0.050650721,0.546624783,0.732400914
2016-06-10 4:00,0.010948935,0.484516734,0.597538076,0.363950316,0.677344119,0.477035203,0.767312289,0.011893246,0.987954247,0.810400784
2016-06-10 5:00,0.010826828,0.472213534,0.625736045,0.285150064,0.581911074,0.419210671,0.830594613,0.016663735,0.758455549,0.93367716
2016-06-10 6:00,0.013350374,0.438327599,0.639407788,0.331895976,0.480828707,0.463765127,0.788224443,0.00213243,0.409566645,0.957339544
2016-06-10 7:00,0.024747035,0.559587113,0.67273266,0.389326668,0.376352129,0.598666117,0.624145915,0.024775765,0.108055483,0.737725016
2016-06-10 8:00,0.051529187,0.587112918,0.583011849,0.381313083,0.270587117,0.680624312,0.541852542,0.062258178,0.934562081,0.492766201
2016-06-10 9:00,0.146040066,0.475237202,0.463384101,0.328556982,0.166421362,0.753437844,0.482297137,0.105632255,0.504655713,0.296674455
2016-06-10 10:00,0.307669136,0.252841205,0.36939087,0.277804278,0.070553459,0.788916392,0.425941612,0.11176574,0.834395599,NA
2016-06-10 11:00,0.38243937,0.247419456,0.406988163,0.29249585,0.006503954,0.844953245,0.411090406,0.105456384,0.272028776,NA
2016-06-10 12:00,0.470967002,0.17193202,0.40869713,0.291160253,0.024438677,0.851828933,0.40384362,0.088089166,0.005092369,0.08745837
2016-06-10 13:00,0.443411505,0.211031175,0.440313035,0.314533209,0.105897716,0.891570407,0.386413688,0.090155645,0.988889013,0.20816567
2016-06-10 14:00,0.492579955,0.200917527,0.448857875,0.317872202,0.206318934,0.892876788,0.389670036,0.082175519,0.759960468,0.245564168
2016-06-10 15:00,0.620059745,0.176102596,0.571049074,0.60636126,0.311552756,0.88820132,0.402695428,0.134277172,0.167746469,0.251218845
2016-06-10 16:00,0.564867346,0.21728704,0.51550762,0.585659499,0.417060157,0.856504401,0.42833211,0.13357369,0.389503447,0.184837724
2016-06-10 17:00,0.422246278,0.252528412,0.455693746,0.385987674,0.520429708,0.827832783,0.429988518,0.123768906,0.173640732,0.168563537
2016-06-10 18:00,0.212507019,0.388072151,0.488164135,0.398008052,0.619569175,0.754606711,0.50079997,0.102840309,0.046260414,0.183342272
2016-06-10 19:00,0.146080768,0.461787092,0.413824034,0.360611322,0.71202034,0.679592959,0.59969507,0.078548189,0.170439757,0.211744352
2016-06-10 20:00,0.130654574,0.448024189,0.423223357,0.362614718,0.794509608,0.613792629,0.678995614,0.072810412,0.781703666,0.314211815
2016-06-10 21:00,0.134806215,0.365029715,0.422368873,0.414035222,0.862622205,0.573569857,0.732697122,0.079163735,0.994895432,0.304951627
2016-06-10 22:00,0.137533273,0.296319466,0.426641293,0.341912957,0.910875146,0.547167217,0.737816929,0.056234611,0.117883235,0.28398653
2016-06-10 23:00,0.155157395,0.203941195,0.362554999,0.28715346,0.933783565,0.525440044,0.742146178,0.020752726,0.698296149,0.364140441
2019-05-01 0:00,0.136097499,0.402507423,0.235499588,0.181026884,0.990839971,0.258250825,0.451239483,0.225070348,0.965695873,0.491281869
2019-05-01 1:00,0.121138743,0.438313844,0.24549207,0.150254717,0.948607865,0.244636964,0.465469535,0.252506155,0.976077214,0.495721627
2019-05-01 2:00,0.105154287,0.455451272,0.282319643,0.176146229,0.88250253,0.226485149,0.494211983,0.207659163,0.074310591,0.583639211
2019-05-01 3:00,0.104154812,0.445056544,0.333543561,0.267214898,0.799748674,0.209983498,0.519735728,0.172836792,0.999512796,0.585514118
2019-05-01 4:00,0.146856646,0.316024101,0.241301046,0.197801988,0.706080551,0.201113861,0.546727653,0.216760464,0.998004852,0.559836249
2019-05-01 5:00,0.079323466,0.474408406,0.32896216,0.280769304,0.605572596,0.1875,0.582302784,0.129704537,0.994746342,0.65288919
2019-05-01 6:00,0.039051099,0.536890277,0.509485901,0.199156666,0.501175969,0.16460396,0.659664577,0.114139993,0.462951728,0.722120871
2019-05-01 7:00,0.055026136,0.567714447,0.396172447,0.27222148,0.395368329,0.177186469,0.641425264,0.09369504,0.426371691,0.653261522
2019-05-01 8:00,0.088721352,0.523618379,0.351920434,0.260201103,0.290948741,0.209983498,0.590038963,0.181542385,0.174861478,0.478946468
2019-05-01 9:00,0.109596953,0.538527629,0.3922302,0.288729465,0.19255041,0.258250825,0.542887797,0.218343299,0.993460702,0.328659259
2019-05-01 10:00,0.188673672,0.39778262,0.357008666,0.323615272,0.110604467,0.323226073,0.492969676,0.248153359,0.52124208,0.250270837
2019-05-01 11:00,0.256610969,0.329797489,0.328883548,0.248020454,0.06909652,0.378506601,0.474730363,0.396148435,0.373095773,0.243217329
2019-05-01 12:00,0.348686394,0.148007817,0.26511102,0.163496213,0.092991111,0.445132013,0.406685866,0.388761871,0.563556981,0.120955883
2019-05-01 13:00,0.324512623,0.109051918,0.235961498,0.20741829,0.166442709,0.512376238,0.315771642,0.254748505,0.555650562,0.080111203
2019-05-01 14:00,0.34117146,0.129836597,0.220132354,0.181026884,0.261543406,0.511963696,0.346772827,0.548496307,0.890830687,0.093743107
2019-05-01 15:00,0.346003819,0.12550372,0.253317092,0.21783595,0.364763981,0.509694719,0.379750409,0.640432642,0.077604621,0.099372759
2019-05-01 16:00,0.327922378,0.22786162,0.329565816,0.262979146,0.470383342,0.479579208,0.403693037,0.740546957,0.011894017,0.151172195
2019-05-01 17:00,0.298597317,0.218498114,0.283448245,0.262338059,0.575280868,0.460808581,0.420520639,0.616558213,0.252164873,0.221002988
2019-05-01 18:00,0.243388811,0.299252427,0.319620942,0.244494476,0.676972154,0.446163366,0.428369755,0.466188885,0.684073585,0.356916139
2019-05-01 19:00,0.183516295,NA,0.411190856,0.282425445,0.772698365,0.390676568,0.475803264,0.431498417,0.070187587,0.435126617
2019-05-01 20:00,0.150275187,0.460302924,0.430892521,0.259987407,0.858762132,0.389438944,0.446778474,0.309224411,0.383805981,0.324795231
2019-05-01 21:00,0.244965331,0.1696129,0.21007542,0.187308008,0.929942914,0.434612211,0.244056694,0.350246219,0.91466485,0.363594655
2019-05-01 22:00,0.18268764,0.359615456,0.273277836,0.197153269,0.979377623,0.419141914,0.191541024,0.150413296,0.498660708,0.382994367
2019-05-01 23:00,0.167276273,NA,0.281192408,0.168991242,1,0.405734323,0.178553278,0.20845058,0.128337858,0.402394078
2019-05-02 0:00,0.127788647,0.489405597,0.389369388,0.180652916,0.988057109,0.385519802,0.180868485,0.090925079,0.894405237,0.48123347
2019-05-02 1:00,0.055468869,0.592709012,0.502181089,0.176432428,0.945787376,0.340965347,0.236264047,0.090661273,0.001515052,0.680364916
2019-05-02 2:00,0.10904963,0.452957538,0.423654749,0.20734197,0.87975681,0.316625413,0.268564007,0.04713331,0.834450621,0.689511496
2019-05-02 3:00,0.059301753,0.491731994,0.517589826,0.178622808,0.79711938,0.287747525,0.293692473,0.024973619,0.238460525,0.698143994
2019-05-02 4:00,0.08113793,0.41208621,0.395512785,0.185533571,0.703565451,0.248556106,0.315602236,0.055443194,0.789577071,0.789269228
2019-05-02 5:00,0.030660667,0.545739838,0.511905799,0.213829158,0.6031476,0.228547855,0.365181546,0.029458319,0.91466485,0.74576454
2019-05-02 6:00,0.033321148,0.537552434,0.488048608,0.237175402,0.498804687,0.199669967,0.389575922,0.063489272,0.74243062,0.642250497
2019-05-02 7:00,0.041878587,0.551861121,0.52146098,0.202716987,0.393002563,0.241955446,0.35439607,0.060719311,0.110271198,0.47780099
2019-05-02 8:00,0.087390512,0.416496155,0.35224172,0.215592147,0.288523106,0.300948845,0.294595968,0.076547661,0.15763139,0.2014816
2019-05-02 9:00,0.135920925,0.338893675,0.269263129,0.210730572,0.189978379,0.356023102,0.234118245,0.150677102,0.895476098,0.132968464
2019-05-02 10:00,0.210393393,0.18074902,0.196343229,0.213401767,0.107831545,0.431105611,0.166977243,0.178904326,0.611274014,0.098656015
2019-05-02 11:00,0.252945442,0.115991916,0.161636436,0.1596039,0.066428365,0.481435644,0.094584674,0.275325361,0.128614879,0.109073477
2019-05-02 12:00,0.233034023,0.22546482,0.231961146,0.151590315,0.091104981,0.5294967,0.077531199,0.169539219,0.696916748,0.116452988
2019-05-02 13:00,0.242542269,0.226647397,0.198635687,0.151056076,0.165288092,0.583127063,0.061663561,0.240898699,0.967135892,0.093590605
2019-05-02 14:00,0.293791599,0.107853437,0.052846278,0.16083265,0.260774023,0.635519802,0.057767237,0.239183961,0.566609198,0.042219902
2019-05-02 15:00,0.274150443,0.146117916,0.063547835,0.161473736,0.364152626,0.648721122,0.062171777,0.452075273,0.629066181,0.053590697
